signer_id,recording_id,label,frame_number,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135
rachel,rachel_father_003,father,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1336372673610399,-0.0344744600798238,0.0077328214321366,-0.2225486054517572,-0.1515904403092741,0.0130776979081384,-0.2780443772771342,-0.2331933498661691,0.0066569040158495,-0.3260816247277252,-0.2685212402060819,-0.0017291170345781,-0.179453008654138,-0.4839071274035206,0.0567249957677432,-0.2019594907880733,-0.67609536798095,0.0446436784678764,-0.2197657474274022,-0.8004727415975658,0.023695788901467,-0.2336258758651479,-0.9027523674083052,0.0063234741464866,-0.1419408894291413,-0.5180137485158985,0.0241115726769508,-0.1646738858124784,-0.7385617704687036,0.0171773850024397,-0.1842698900835767,-0.8801921621464868,0.0024299534099349,-0.1990084464817326,-0.9980268810796902,-0.0111116937558302,-0.0991834194200774,-0.5247399937659244,-0.0165126317547906,-0.1091068486133786,-0.7472298326941195,-0.0234248899088924,-0.123767561295622,-0.8864003081295482,-0.0349622279898518,-0.1353535568383566,-1.0,-0.0472465590968914,-0.0528056684258981,-0.5058551082855426,-0.0613775918889405,-0.0543612270757109,-0.6840290679399121,-0.0675726976790986,-0.0598324342749608,-0.8011053588381507,-0.0698397040367374,-0.0651672505128091,-0.9011888051088284,-0.0748682984456509,0.422416704537835,0.9325142749901144,1.0177354699856196,1.01022414477941,0.9066384588715748
rachel,rachel_father_003,father,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1354151153772707,-0.0323592048156124,0.0104021278563752,-0.2190984105231341,-0.1462224625089143,0.0183499086578836,-0.2724914251755463,-0.2240065245496362,0.0139258207452619,-0.3202622539633464,-0.2595904329184395,0.0076658456424868,-0.1789764378618378,-0.4775326286016754,0.0623116526838755,-0.201187916275322,-0.6733883656167604,0.0507550617011642,-0.2196368230849177,-0.8020743040916904,0.0303541609219198,-0.2323232779741617,-0.906217113232006,0.0141030446401617,-0.14308662316495,-0.51425674318445,0.0297602865028383,-0.1667105633353787,-0.7373001365252646,0.0241892064068366,-0.1845500533375834,-0.8804100647646931,0.0106981385462713,-0.1960235553317736,-0.998611932339706,-0.0015134081310362,-0.1009048739677363,-0.5268027142135199,-0.0108181557573966,-0.113255692223603,-0.7492040200817867,-0.0153234175109543,-0.1276392792655242,-0.8876165056338656,-0.0241811835376988,-0.1373781867443241,-1.0,-0.0343930669585287,-0.0548566604514356,-0.51537026835521,-0.055736516427546,-0.0604006545241057,-0.6931357135619035,-0.0587145258300546,-0.065869941675784,-0.807782522707882,-0.0579379645384438,-0.0698805925304296,-0.9031405166941926,-0.0605392437365575,0.4123273812953492,0.9356294446367815,1.0176705341417336,1.0099780439435169,0.9078607217735832
rachel,rachel_father_003,father,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.131596524822529,-0.0294854709042513,0.0124036218487864,-0.2100691115929116,-0.1486589746443292,0.0200337720365404,-0.2601920927349521,-0.2264090378957255,0.0147459882244931,-0.3082118718561821,-0.2612856130895599,0.0074919401351321,-0.1748185605237662,-0.4810153248185286,0.0636272102015711,-0.1937569541957752,-0.6749791094841772,0.0515391182956432,-0.208094646644399,-0.8063821563182985,0.0310467398229075,-0.2163823350606798,-0.9116425871597856,0.015272530164797,-0.1411813722350522,-0.5136063382048435,0.0296142705830882,-0.1591309375186854,-0.7349698404149717,0.0252727607743872,-0.1729804930353244,-0.8796112076580045,0.0133076232456901,-0.1821893430813186,-1.0,0.0019745254770387,-0.1032292577445988,-0.5240295725014209,-0.01246841293613,-0.1100959442289724,-0.7438058849226759,-0.0154793235293504,-0.121732711621936,-0.883593651751537,-0.0230566938448371,-0.1295075796345186,-0.9980951169070928,-0.0329215377399656,-0.0637357030033614,-0.5121761863653184,-0.058993148853571,-0.0660597795382956,-0.6883308461898402,-0.0607719281324775,-0.0690179659500019,-0.803052015522499,-0.0594244047464839,-0.0710056237885681,-0.8992210024000421,-0.0621199568912755,0.4041297548160334,0.9370948574329784,1.0164629139733834,1.0070004484724615,0.9041565676425264
rachel,rachel_father_003,father,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.133814336445024,-0.0256315711488201,0.0130630257647645,-0.2165635137154488,-0.152606566961624,0.0250197964490277,-0.266263156206847,-0.2346059067729386,0.0245000382634727,-0.3093756083637687,-0.2739926860667382,0.0227796153779253,-0.1756654072623589,-0.4846068384273485,0.0694816598056111,-0.1941353640845073,-0.6788101214305235,0.0614764848983868,-0.209679243721266,-0.809378101523457,0.0442236361485174,-0.2197220058713648,-0.9124146178099046,0.0303287880976775,-0.1444602857769858,-0.5131607076563465,0.0369758011427813,-0.1613054373083449,-0.7333156310247532,0.0341038976930409,-0.1744199821447776,-0.8756574658926569,0.0234970434013237,-0.1818809855843407,-0.9939374229515242,0.0135439390461621,-0.1105172025656555,-0.5213960077637517,-0.0038194579625133,-0.1126576457675675,-0.7434878275283565,-0.0081867532625556,-0.1200961845261492,-0.8843436867344326,-0.0170389004425375,-0.1232870090266552,-1.0,-0.0267780744739541,-0.076559422834057,-0.5097683308778772,-0.0487262875844154,-0.0728468718640315,-0.6887826552087696,-0.0516309859254775,-0.0714471332836346,-0.8047249732562697,-0.0513333912314672,-0.0693016512747735,-0.9028825072515518,-0.0545030304355687,0.4138890792776301,0.938987768847286,1.0105324002453036,1.0079269576051983,0.9071770064860106
rachel,rachel_father_003,father,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.122342243832805,-0.0209246516126975,0.0090803717452251,-0.2023107223819091,-0.1465228790631925,0.0183976170529506,-0.2481393659764125,-0.2338030364968662,0.0161607394919554,-0.2891186986480378,-0.2731177497395383,0.011907265085802,-0.1689081926377243,-0.4834152564214959,0.0578747168345952,-0.1849586327451853,-0.6829063236475407,0.0476425050847956,-0.1979647958459629,-0.8168712500924086,0.0296949001979375,-0.2042847909567697,-0.9234578829121924,0.015055927903865,-0.1372821799602283,-0.5110396111954878,0.0260753509651209,-0.1500647544293719,-0.7352292664293604,0.0217564544116973,-0.159806564837061,-0.880703841307452,0.0104683741822792,-0.1632891334220214,-1.0,-0.000536592033762,-0.1027989029485337,-0.5147882337205856,-0.0137887442910753,-0.1052366802936222,-0.7397576594733775,-0.0192135712152381,-0.1137419339807037,-0.8818136736950196,-0.0289013329587169,-0.1168581230426631,-0.9983990268728428,-0.0401156389167186,-0.0687535042274421,-0.4962592041102285,-0.0579443364194329,-0.0718227851384025,-0.6741709720479597,-0.0636090639231129,-0.0734780022727722,-0.7891636178521058,-0.0657224039864916,-0.0733401708334932,-0.8865912275454995,-0.0709248240234633,0.3979003770952568,0.945903493118598,1.0132441112706874,1.00601476245003,0.8924422200239526
rachel,rachel_father_003,father,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1270806327435696,-0.0280553867900472,0.0185555645154285,-0.2015570565436878,-0.1497268458505412,0.0298525971822132,-0.2447947797753601,-0.2295745223389505,0.0264791355575425,-0.2838160983436929,-0.2834419103654272,0.0209992571547994,-0.169167607517294,-0.483447178309027,0.0750918635421503,-0.1871028032019258,-0.6768848374234714,0.0688230875252732,-0.2034656099622757,-0.8108375743353987,0.0529966322404804,-0.2128070883153321,-0.9175269095578124,0.0395790248769201,-0.1421303481926239,-0.5108351555908665,0.037272342649322,-0.1599368174733384,-0.7286802017970861,0.0372454456464335,-0.1734776872866688,-0.8727119291660415,0.0273618219766405,-0.1798736267475429,-0.9976584810612305,0.0165645041081037,-0.1108084264140021,-0.5164015476685353,-0.0087432495861697,-0.1165578641583875,-0.7382731885858216,-0.0116762239460428,-0.1240092371443728,-0.8817630556860584,-0.0202670899967393,-0.1262982303809071,-1.0,-0.0312014406965559,-0.0797406777896118,-0.5020724336095621,-0.0586551583786443,-0.0862911709265267,-0.6833665603238986,-0.0623211064937044,-0.0870663990469326,-0.7993774397548131,-0.0623616858014679,-0.0869598103048356,-0.8963464966330256,-0.0665295746515476,0.401661378566191,0.9427136287389548,1.0138793563482111,1.0084268802937026,0.9030089894003644
rachel,rachel_father_003,father,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1215791591596201,-0.0238525470775493,0.0121083536915886,-0.1960759657284762,-0.152914973869709,0.0248381885069998,-0.2357937843052352,-0.2394536871032672,0.0253327663172418,-0.2695328365802014,-0.2886477292983285,0.0240943625408012,-0.1672515500302857,-0.4824882906847021,0.065652045515737,-0.1820340888488343,-0.6764941439064672,0.0561098030066924,-0.1976215358793324,-0.812573442918635,0.03838929648074,-0.2069002428702266,-0.920531121499512,0.023940600662293,-0.1392901894873681,-0.5104217976219019,0.0331363377086001,-0.1535778693546955,-0.727661420921199,0.0287485370897926,-0.1675300860874645,-0.8708043028534749,0.0171070164770824,-0.1779875902020977,-0.994715032453771,0.0060973701425229,-0.1085080922602911,-0.516516654499351,-0.0076423052012111,-0.1134113434215908,-0.7365720333635368,-0.0156656891291622,-0.1239158123750622,-0.8800774187921263,-0.0266597817758458,-0.1318569363585263,-1.0,-0.037573480809402,-0.0791438858819475,-0.5030823725152411,-0.0524161996811805,-0.0836110349683213,-0.6849128454069481,-0.0617891667301108,-0.0880863164943207,-0.8042119734620197,-0.0657691890363761,-0.093890235344162,-0.905698517349518,-0.0715123051930787,0.3956589439533729,0.9437999833168994,1.010531917347548,1.0093552487236548,0.9133560042043438
rachel,rachel_father_003,father,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1207079456646352,-0.0362479419748142,-0.0032917814093354,-0.1855166024447814,-0.1579497394376372,-0.0037866429554254,-0.219403558927392,-0.2355166774411441,-0.0135582823121666,-0.2504458533761112,-0.292916593545213,-0.0246550753677034,-0.1602332286884086,-0.4833900555823042,0.0357881462610475,-0.1727876198004397,-0.6855919487904837,0.0125484905718484,-0.1842208652880335,-0.8250692841397193,-0.0144413238596516,-0.1908167453878486,-0.9359713053916884,-0.0340777464931538,-0.1338275093657957,-0.504195546515994,0.0082228456781258,-0.1436568326436167,-0.7235295088188223,-0.0077939665689802,-0.151404856864442,-0.8717579697384676,-0.0289432767649356,-0.1547548943876222,-1.0,-0.046193262015651,-0.1044863324128779,-0.502335636721619,-0.0273566162179722,-0.1064400376581735,-0.7174989013032868,-0.0419865222925276,-0.1124673453337513,-0.8596224583107719,-0.0582042013600928,-0.115086418308712,-0.9782738037205196,-0.0721423253610787,-0.07650548948376,-0.4778983219313863,-0.0678789758835284,-0.0809542737177246,-0.6482067619720444,-0.0789889495498056,-0.0862164185037025,-0.7621044379347601,-0.0842827240517422,-0.0911737780717635,-0.8579987870588276,-0.0904831795796491,0.3861749978815398,0.9558318929828008,1.0129574990060397,0.9876583588637546,0.8675608233369817
rachel,rachel_father_003,father,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1210290534808102,-0.0390080746475062,0.0055624225997232,-0.1878604961716944,-0.16776562726949,0.0156516210585081,-0.2245213774645187,-0.2514659558288711,0.0146723190489553,-0.2460908394166342,-0.3129236011544908,0.0127998121745644,-0.15305754327197,-0.4844041720238153,0.0608554987293817,-0.1635378787928751,-0.6794970027447845,0.0442764005049762,-0.1754730216591064,-0.821016131893739,0.0195132579014382,-0.1837740886514221,-0.9347422818122548,0.0009542926643314,-0.1275183587240574,-0.5096480929802298,0.0315557810206535,-0.1357948711496575,-0.7251770199086296,0.0212896368496312,-0.1459525474881008,-0.8715838268809699,0.0035292040410215,-0.1547073666388973,-1.0,-0.0114288992063402,-0.1011725262199903,-0.5171012156996421,-0.0065341362616571,-0.1046038747207742,-0.728957002670715,-0.0178986827129362,-0.114811674844166,-0.87270598072639,-0.031631556600225,-0.1238696718682945,-0.9928457428849718,-0.0431100492095794,-0.0781044239770067,-0.5071864469344105,-0.0493949021721158,-0.086050362938311,-0.6831327020611275,-0.0587561690223701,-0.0932016268313635,-0.799236332682113,-0.0619512368926638,-0.1012224470746353,-0.8969704078406993,-0.0663776668194856,0.3983035483095558,0.9526368456771608,1.0119609622062558,1.00147133814025,0.9051010391034175
rachel,rachel_father_003,father,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1219409921414613,-0.0381302839825381,0.001732475157719,-0.1834877827441867,-0.1664969143615436,0.0112609932476354,-0.2136389875513563,-0.2441509488684889,0.0106856456060748,-0.2320133495173418,-0.2997546703084926,0.009841936812902,-0.1500783716804613,-0.4925412192297975,0.0607276482664632,-0.1570283025948264,-0.6876875940212114,0.0458635705323397,-0.1652883546119463,-0.8261335781117984,0.0221790740433554,-0.1710321681339042,-0.9386005649477476,0.003818523082555,-0.1246224968064907,-0.5147022524893599,0.0335845179939292,-0.1321266392732562,-0.7261500385816112,0.0251771040660312,-0.1377863950019195,-0.8704370725397894,0.0076485656946916,-0.1424818267000014,-1.0,-0.0074372927010002,-0.0981672907822132,-0.5176911888657006,-0.0028868358116575,-0.1034161199136321,-0.7271456044312501,-0.0138799272640688,-0.1096396530936906,-0.8696164405238958,-0.0288371771088138,-0.115082853151493,-0.99136433380001,-0.0412268035528257,-0.0743866694109263,-0.5042949614425579,-0.0443724228671899,-0.0829750149403568,-0.677737329063618,-0.0548818190732424,-0.0861753169785293,-0.7900035337855595,-0.0597321750849647,-0.0908632180752749,-0.8842611704131832,-0.0652810007309364,0.3791832280655864,0.9540637317157312,1.0101269149282628,0.9988728421332764,0.8913111414965709
rachel,rachel_father_003,father,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1177202374142549,-0.0509606466963445,0.0082342608640042,-0.1760219415048039,-0.1962135177929891,0.0234614826354142,-0.2013049273208399,-0.279301929105935,0.0276456043971243,-0.2113490029116393,-0.3279717400510132,0.0307213027455559,-0.1377075946563627,-0.4926934260745522,0.0650873113961249,-0.145921693532485,-0.6883852643915606,0.0519625502567628,-0.154965622030924,-0.8306612735162456,0.0303209415773926,-0.1615749113764733,-0.9460794421197128,0.0133730345620281,-0.1141519700382931,-0.5098016793221587,0.0363362512761325,-0.1233721867321071,-0.7222211118472195,0.0272635032756045,-0.1313454326202887,-0.8680930662017327,0.0100515592747338,-0.1396315849953243,-1.0,-0.0040777380567871,-0.0911646775127759,-0.5107671152486101,-0.0010329005786656,-0.0971728463758177,-0.7219932122972856,-0.0139749920727703,-0.1064347569482165,-0.8696341711289827,-0.0319582870585299,-0.1163959507755187,-0.9948873893372864,-0.0455025865262296,-0.0730009214650763,-0.50013487261331,-0.042407565544443,-0.0795017257673179,-0.6783304617349116,-0.0556228616015935,-0.0831375938978782,-0.7939040715944614,-0.0635055282975404,-0.0889014690160087,-0.890347730489352,-0.0709622748199597,0.3913791789891456,0.9598706167193886,1.0097096649413464,1.002706048750019,0.897584646052041
rachel,rachel_father_003,father,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1170821860311674,-0.0463060953183539,0.0128458580266266,-0.1710144723389939,-0.1922085321718226,0.0318992079345974,-0.1911542186423128,-0.2742832015364866,0.0393103052862484,-0.2003980648564606,-0.322890127648594,0.0452055813257205,-0.1349662178714564,-0.4858612360486423,0.0753933826456488,-0.1441301408119469,-0.6819696769262428,0.0663157497913243,-0.1514824695495389,-0.8237960268231898,0.0468767611565567,-0.1568022157222042,-0.9375762486403856,0.0314535501976979,-0.1104408988316299,-0.5098736375276414,0.0458594874200589,-0.1206545420100407,-0.7236886050438833,0.042645070067869,-0.1270900497463686,-0.8695236225841327,0.0270608674285841,-0.1327851188784692,-1.0,0.0129546185590442,-0.0908071291151809,-0.5173973470780949,0.0076666003885441,-0.0972250802703223,-0.7297483815281901,-0.0010564922568522,-0.1026849728730406,-0.8734079140985063,-0.018791688192094,-0.1086299170676099,-0.9944602351601975,-0.0331973829907323,-0.0809707482859877,-0.5150755912893227,-0.0340763731320995,-0.089063515627807,-0.6916084441439411,-0.0430956520445224,-0.0887215705872554,-0.8050206922682449,-0.049250398022228,-0.0903551492227742,-0.902227552481929,-0.0566112913347629,0.3827021864506863,0.9511180172249972,1.0088605998539042,1.0009264130965998,0.908506162750254
rachel,rachel_father_003,father,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1207711472513545,-0.048275535551204,-0.0001474399133445,-0.1740578520285233,-0.1830085577873033,0.0083076249118098,-0.1934592854425462,-0.2603451400178592,0.0071747731458918,-0.2023164174402613,-0.2969642469577998,0.0041859213983181,-0.1341257061989927,-0.4725167419138747,0.0496487053812355,-0.1435663040886405,-0.672894294786475,0.0279510706965478,-0.1501147420335313,-0.8221881858661096,0.0011441279579808,-0.1554859977066309,-0.941106836522326,-0.018775610420262,-0.108939343955579,-0.4909006367938016,0.0221867586050165,-0.1232030501392467,-0.7083443386529813,0.0043669053864216,-0.1312790137650351,-0.8610005420072353,-0.0190182777185008,-0.1393401598538219,-1.0,-0.0369151459736988,-0.0905568699353645,-0.4943036972951753,-0.0141492134931553,-0.1047670908998553,-0.7071913109963023,-0.035374607374497,-0.1148507292993806,-0.8560702602949025,-0.0584988549848773,-0.124282903520733,-0.9855687846052286,-0.0744052779761331,-0.0836590019911826,-0.4864474594749243,-0.0546160830662007,-0.1018368722127997,-0.6629366054514632,-0.0738959885729404,-0.1072846513304143,-0.7782578422956343,-0.0851796000877702,-0.1129453564249424,-0.8791101602176635,-0.094604092786302,0.3593566733414424,0.954049525327978,1.0103357897997811,0.9961567219501544,0.8913704402255005
rachel,rachel_father_003,father,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09894813782625,-0.0706135759872834,0.0114776817808622,-0.1431882068761004,-0.2311225652686206,0.0280031819752701,-0.1466270370580139,-0.3126131953790923,0.0331447412290476,-0.1425808447024269,-0.3588613218421538,0.036843544495141,-0.0940498847546333,-0.4852208962563315,0.0655293984927989,-0.1085557163032392,-0.6825489615019352,0.0539745995032204,-0.1212605665801028,-0.8277728563349879,0.0344232719957855,-0.131198080258369,-0.9451836011397446,0.0187740881011094,-0.0769148693261354,-0.5074489040130714,0.0362016791897595,-0.0933616701042563,-0.7191122255317134,0.0268611980930533,-0.1074720076337788,-0.8664052504558403,0.0074546784355782,-0.1221263915891401,-1.0,-0.0077093372303792,-0.0676259087428393,-0.5129522761883899,-0.0008598237704173,-0.0785613846430151,-0.7229522593653651,-0.0142898274640271,-0.0904272247927747,-0.8692811720326084,-0.0361637854242058,-0.1051258584012121,-0.9969476405784204,-0.0519277880561425,-0.0702588650585928,-0.5102137936262453,-0.0408039229539628,-0.0818206672694747,-0.6879627128361158,-0.0524358720803202,-0.088198123029635,-0.8009866245227805,-0.0608751456508945,-0.0960184845278896,-0.9030219913128958,-0.0689562066821266,0.3879022974426949,0.9544304283241422,1.0074593239447018,1.003818977371854,0.9107267562807896
