signer_id,recording_id,label,frame_number,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135
rachel,rachel_me_002,me,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2505092432240728,-0.3835529572871468,0.0172587553018118,-0.5741902901435556,-0.4283138403310682,0.0175368038989155,-0.7807673712821928,-0.2630185621884867,0.005885834075291,-0.8843442227119852,-0.0200734017889647,-0.0076700543492352,-0.8885718605835932,-0.5773492705016526,0.0865100796088914,-0.8590049322441835,-0.3188756816285168,0.008965067015332,-0.7490625750665562,-0.2231045081259158,-0.0984664833856494,-0.620511313644346,-0.2062260218933813,-0.1631823980207565,-0.9852303570604234,-0.3067179747585638,0.0519227665099311,-0.9710431407584484,-0.050938420062013,0.0245301422646739,-0.8318987357167953,0.0174921488502256,-0.0266879352720124,-0.6912881745831448,-0.0091203533369839,-0.0590447026680346,-0.9962541702106604,0.0162410510990227,0.0114113642801382,-1.0,0.2305817936252616,-0.010698383050844,-0.8622601083639727,0.2616132195090533,-0.0157088813117186,-0.7412452873060571,0.2016019911416972,-0.0178859107796869,-0.9560227807043464,0.3395555589955061,-0.0316448460321994,-0.9458956889648258,0.5308806362630932,-0.0521741087034341,-0.802797859257308,0.5330384067107048,-0.0249233464280394,-0.6944571062269341,0.4797934997649009,0.0099414473018488,0.8846052653229952,0.6739376510408109,0.6938651151892885,0.7683800131381314,0.8441393884781082
rachel,rachel_me_002,me,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2001456999998022,-0.3690452751874143,-0.0052384661694932,-0.535253439754406,-0.4023749269452066,-0.0038312245980885,-0.7626454351805898,-0.2409699473271055,-0.0106823960991417,-0.8950974125115002,-0.0306082989115436,-0.0150300997264023,-0.8408850356948051,-0.5683006176855168,0.0715723546957395,-0.8565188321063141,-0.2716488646953195,-0.0245304647002409,-0.7373753266456713,-0.1753908237247507,-0.1337856626953265,-0.5857868774524024,-0.1736581292718869,-0.1955252608085143,-0.9620307156389656,-0.3157147816576185,0.0458560787515778,-0.9616846852012808,-0.0301704644801874,-0.0084310416327291,-0.8067825355472126,0.0492673900068104,-0.0638300573412046,-0.6582504531586365,0.0129067940887267,-0.0925866167365524,-1.0,-0.0064353187194557,0.0090314423342329,-0.9971667875183856,0.2532327010909986,-0.042896478166192,-0.8422397801675692,0.300709207036649,-0.0535829264631714,-0.7191941812651494,0.2284190702599974,-0.0531577503901734,-0.991900627967564,0.3189909130994695,-0.0314567648601776,-0.9646760830258372,0.5721303978276633,-0.0789615623250315,-0.8107117464763509,0.5901584423941238,-0.0655107324734235,-0.7055235779490762,0.5212348286838612,-0.0362248259541818,0.8957466995444788,0.6415087990603753,0.6648552669686241,0.7564663167984641,0.8779302385101968
rachel,rachel_me_002,me,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1732071143640413,-0.289307925968371,-0.0112955060286117,-0.4781248632870878,-0.2476664348729514,-0.0366568255881415,-0.6793167092471619,0.0025196476531574,-0.0677473757889699,-0.8003772740997904,0.2547609745860065,-0.0948051077970917,-0.8695409291307797,-0.5784127137578086,0.0512498709468228,-0.8520386170573049,-0.2462150982451492,-0.0306906286874366,-0.7231144019768037,-0.1225730876789046,-0.1392107523309768,-0.5852043817884175,-0.1093733890821183,-0.2070062266020274,-0.9691000519776756,-0.3443290030840903,0.0206406218995684,-0.9629691948905852,-0.023506513729724,-0.0090650916303596,-0.8263312357684727,0.0710659339415445,-0.0560364855863793,-0.689033077564826,0.0427783306630656,-0.0906577638593744,-0.9962043141776682,-0.0292335419068862,-0.0175269666104741,-1.0,0.2522254185212458,-0.0433167496950754,-0.8590762536057791,0.2918618378926739,-0.0355362744557532,-0.7500375530293134,0.2124323624817244,-0.0335525222977925,-0.9811834083833046,0.3121389440669426,-0.060295585159575,-0.962340200770273,0.5401431940602885,-0.0767083096632096,-0.8090803989707258,0.5603217904550142,-0.0335323093415232,-0.7073002171192253,0.5002357198296209,0.0093732019737551,0.8452780273565859,0.6303001543357595,0.6962868645183221,0.7802625271896061,0.8663701457492652
rachel,rachel_me_002,me,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2014275756575222,-0.270185999550194,-0.0092195629188039,-0.515899364688956,-0.2999752766226909,-0.0328077284761087,-0.719866270454607,-0.1858317502396572,-0.0633629716664133,-0.8388300578846041,-0.0017992238454581,-0.093572665782409,-0.9118871593158484,-0.4569760597954818,0.0484678622132268,-0.8653896643522395,-0.2049532887674519,-0.0525552170594911,-0.7204653737137863,-0.0992546300505473,-0.1749780641717209,-0.58939319261744,-0.0849048628490582,-0.2506573190250794,-0.993641466367434,-0.2400560183878125,0.0122073358365733,-0.9686408682212088,-0.0047456123980559,-0.0396017225297377,-0.8124280430091062,0.0788806530799745,-0.092322649831843,-0.6640093023700946,0.0471664617018934,-0.1264922214953435,-1.0,0.046503556178691,-0.0335608444191779,-0.9926502981958316,0.2513764540934735,-0.0804044666651133,-0.8381071782332196,0.2704571591722932,-0.0711345360341249,-0.7124817964165459,0.185216058391832,-0.0632105291163644,-0.9555674653115066,0.3447995572122876,-0.0837377361961826,-0.9280224328760306,0.5332152991448902,-0.1202670246254826,-0.7663755688370602,0.5320100743774893,-0.0805239264353933,-0.6558049692393335,0.4536487717266647,-0.0361060488216937,0.8440349204853793,0.6460822415296961,0.6775937653508354,0.7388713484107539,0.7982361884364986
rachel,rachel_me_002,me,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1736507701670379,-0.3684325691235717,0.034243463735762,-0.4716279277940817,-0.4476784338931929,0.0498030712968199,-0.6698976861110092,-0.3500236529769494,0.0503022878113844,-0.7844862579622882,-0.1843527320897856,0.050724198953273,-0.8583581415038569,-0.5326550948388024,0.1100987269038809,-0.7640017231551144,-0.2829927947002412,0.0463469364185939,-0.6153006476750771,-0.1942036841454189,-0.0502675098002554,-0.476677418773315,-0.1850589024397066,-0.1114095664794396,-0.9698491368994522,-0.2730181385076059,0.0694881137260956,-0.8688910203850742,-0.0200437999673023,0.0594525427646783,-0.7035725630440418,0.0448517632812553,0.0153559370989666,-0.5683832117945368,0.0079220377987625,-0.0193268247781068,-1.0,0.0418468095211158,0.0237486863309442,-0.9063606305056888,0.2583371304494314,0.016286276274808,-0.7367401908524831,0.2923924442259074,0.019879215631963,-0.6145118006908783,0.235988330783619,0.0147281199062518,-0.979658439823532,0.3676965605898512,-0.0250267641246164,-0.8867647141097933,0.5538022859778563,-0.032478561568261,-0.7170407732565331,0.5599949523739073,-0.0003144797847156,-0.6060694595621122,0.5126131597579875,0.0325354753934782,0.8074512760037558,0.5233356957476872,0.5687668769265329,0.6584315932352862,0.7944501233746889
rachel,rachel_me_002,me,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1659821286629236,-0.3440444878871874,-0.0036348720107227,-0.4564182717658373,-0.473637967698117,-0.0194610218833654,-0.6626472685375379,-0.4619946829860274,-0.0437932053022463,-0.7910665350792279,-0.3649826307728873,-0.0681866989644853,-0.8692842493298643,-0.5575857167816483,0.0440603228072545,-0.7913807079593086,-0.2901270070625937,-0.0588870056214561,-0.6354684811881905,-0.1902131055422551,-0.1785387671774618,-0.4818990145108205,-0.1828013958342187,-0.2511117383934966,-0.9792431833456894,-0.2811796908324794,0.0086611756366992,-0.9040947933242984,-0.0077888430851273,-0.0465567628615197,-0.7378233611776132,0.0721073980157999,-0.1022406692927771,-0.5817549923739098,0.0285739919630925,-0.1365587539872377,-1.0,0.0525896439426492,-0.0345350953999768,-0.9348692546578964,0.2945902766956442,-0.0883639002995627,-0.7596448398363657,0.3366252229195097,-0.0856345037287061,-0.6209806412211818,0.2568347554535595,-0.0805887462037462,-0.9650015189219904,0.3915160730278805,-0.081885117593552,-0.8849318216518001,0.6130671363519744,-0.1340732703168296,-0.703515556751805,0.621626615920506,-0.1080267881558994,-0.5809793190507446,0.541217876373916,-0.069839013589107,0.873869560977968,0.5733237442008159,0.5982504805340499,0.6768128207968963,0.7970766880861953
rachel,rachel_me_002,me,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2179206480874148,-0.3652424746344143,0.0154049478109161,-0.51652073388768,-0.408796174176107,0.0030925257038386,-0.7339786565958104,-0.2737368316069145,-0.0302676544906067,-0.8600828252286242,-0.0682266350479705,-0.0673211612627364,-0.7920148762288038,-0.6062978231254459,0.063121082309629,-0.8799672066262274,-0.3213253918852608,-0.0364934798671985,-0.7639052244309589,-0.1555698410760534,-0.1419102743606619,-0.62097955041393,-0.1209130173014849,-0.2038861790475994,-0.921138001177989,-0.3631693603645126,0.0215335734897434,-0.9329393283371192,-0.0451902311091056,-0.0346129962773488,-0.7920666387288594,0.0691651571449373,-0.0854771236687829,-0.6696927686480288,0.0107258174357537,-0.1177013305195759,-0.9773157379175738,-0.0653174779741412,-0.0281708382078757,-0.9640985233831866,0.2286229371140524,-0.0852451155818072,-0.8096737315507861,0.2850111224018427,-0.1025746467024418,-0.6907548776352799,0.194785947683798,-0.1095031341289907,-1.0,0.2331827428007643,-0.079354181979762,-0.9341680341465188,0.4801986216012233,-0.1210776817365044,-0.7743680465381475,0.5154750268158508,-0.1058896034768329,-0.6659501830379516,0.4520623042730466,-0.0791111531205997,0.8654071173366813,0.6646842361541799,0.6800419477835216,0.7259991754651499,0.8087697742751079
rachel,rachel_me_002,me,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1967649455914331,-0.3651191394585623,0.0023679247226934,-0.4995380458767442,-0.4034086024340282,-0.0019898367323341,-0.7039028818830305,-0.2881332812154322,-0.0226883636224361,-0.837807104923193,-0.1142516859032922,-0.04371907493865,-0.8502483433270555,-0.5532508158705887,0.0965932570584933,-0.8551940035374452,-0.2317634152967568,-0.0132464139020015,-0.732474687091993,-0.1260177605885502,-0.1453819826160295,-0.5806218842455303,-0.1215638579932392,-0.2269899791508005,-0.9696938608245708,-0.3099075977124674,0.0555037390110462,-0.9662249063196012,0.0061486896207047,-0.0134436650170533,-0.8086409493099919,0.094599148766422,-0.0846298302451044,-0.65467381797632,0.0541282994471452,-0.127057465074382,-1.0,-0.0012385643428731,0.0005015620304676,-0.9881118456270828,0.2857553064544046,-0.0622965952895632,-0.8214553045057148,0.3406498995278439,-0.0747244274953311,-0.6853249898840071,0.2630994943722983,-0.0787587931065148,-0.973186027664518,0.3231334703529765,-0.0605777183023294,-0.89149666258206,0.5981039247759866,-0.122697674527018,-0.7246713305310409,0.609882608630862,-0.1186333218388003,-0.6205367838134943,0.5180070405017991,-0.0983185525464842,0.8466909414331878,0.6351566693894596,0.6690824165794969,0.7383052439134293,0.814287253891318
rachel,rachel_me_002,me,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.218349555437016,-0.3823139999665113,0.0105654627869549,-0.4955083231471758,-0.4314712798199263,0.0053169739989168,-0.6882999921062263,-0.3314876653805397,-0.0189264275752556,-0.8200692020829995,-0.1690367921617219,-0.0421551660863015,-0.8230150149144483,-0.5687147022731677,0.1058296706546104,-0.8274648308459973,-0.2767437465763746,-0.0092220814043488,-0.7059174598314559,-0.1518696283467806,-0.1388926669758461,-0.542003846420652,-0.1295768937282771,-0.2123717401032875,-0.9521604421470108,-0.3116174820775456,0.0659058354795959,-0.933847784122033,-0.0129230644108015,-0.0081598529350278,-0.7778219643057904,0.0828535274404319,-0.0814033351568814,-0.6169791484770997,0.0446829453822619,-0.1187703650617255,-1.0,0.0085372358874874,0.0124177361377243,-0.9694140188637272,0.2859716876649021,-0.0544127773361849,-0.8090783181956268,0.3440429516972809,-0.0747096243416938,-0.6749457602062906,0.2676539465280552,-0.077501346000654,-0.993353382721247,0.3464320142757702,-0.0453826291006825,-0.9120451212890294,0.6148322812288453,-0.1090976890604721,-0.751387988546852,0.6365730496996778,-0.1086979733260282,-0.6495355829791102,0.5521664820799376,-0.0858115237660463,0.8383698416195183,0.5963724481542967,0.6298938282603321,0.7302033093217283,0.8568243198576925
rachel,rachel_me_002,me,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1859254524915565,-0.3875298100471214,-0.0365955225185824,-0.493064037871801,-0.4245804604029159,-0.0704525423533186,-0.7084366325633414,-0.2451426757247906,-0.1056133504836729,-0.8156670917945609,0.0253362528373515,-0.1418328285907634,-0.8511467057189386,-0.6103383442354616,-0.0052243057191261,-0.8455212781700732,-0.2747323475887608,-0.128402226653323,-0.7271458980508426,-0.1602020582695935,-0.2579641289075067,-0.5803275036346669,-0.1325615758644632,-0.3320663525307713,-0.972400286214974,-0.3185570091369861,-0.0211664556641447,-0.966486268197812,0.0231360314027519,-0.0962428777667076,-0.8109051885612882,0.1183477730221521,-0.1502928088131675,-0.6523248867386741,0.0872833685537829,-0.1795278719290906,-0.9988183520424918,0.0317500877167357,-0.0483649737248039,-1.0,0.3330905406849963,-0.1101800779608561,-0.8469613413967457,0.3722791360005855,-0.1072271418016261,-0.7166776720540098,0.286563593750652,-0.1001330808907396,-0.9674387130470178,0.392078560809928,-0.0808479837233882,-0.9302403968231292,0.6642896742073633,-0.1303400402225965,-0.7619950429210106,0.6659737071291476,-0.1025542794817504,-0.6523088361008378,0.5663230011097411,-0.0648336403918986,0.8282941999135884,0.6816308717726954,0.6821850196860874,0.7783136981787709,0.866274760204659
rachel,rachel_me_002,me,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1959917181575543,-0.4013318700337839,0.0133045177875983,-0.5192573850302163,-0.4913821017069599,0.0137536004713457,-0.7425022613326915,-0.3617037060385303,0.0059905683676648,-0.8562957698990113,-0.1261475009766473,-0.0033832301625365,-0.8661217817996228,-0.6171812889962485,0.0560024336980995,-0.8265025325970988,-0.3399210467749623,-0.0270822580068768,-0.6713615785805549,-0.2248323461792312,-0.1319965111327056,-0.5120663311520746,-0.2078019082113837,-0.1982628021204551,-0.9813862311663064,-0.3325421454785922,0.0192602472950369,-0.9208875822349832,-0.0728606009780164,-0.0129637348525334,-0.7527791070370509,0.0100253211952062,-0.0605879766673209,-0.5951012577180614,-0.0168553259678042,-0.0939929188692174,-1.0,0.0087778869839887,-0.0220562351697249,-0.9399706512287928,0.236699845614893,-0.051668104694888,-0.7658399151566441,0.2822658983388875,-0.0529665701247545,-0.6236661639360338,0.2217904915457518,-0.0572420291012663,-0.9602467105210792,0.3525354784871724,-0.0662457259941745,-0.8635135681553415,0.5707982591956883,-0.1073170616084212,-0.6902348315597672,0.5876924281889567,-0.0907981496716093,-0.5753218797349887,0.5271348779485279,-0.0633221416075425,0.8655443858034818,0.587113020857563,0.6027140928737728,0.6643998465340162,0.7828640612963249
rachel,rachel_me_002,me,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1515219996702781,-0.3479176584563461,0.001134170188538,-0.4669669975616638,-0.4321739350571487,0.0044262105774506,-0.6865358029127898,-0.355753800291069,0.0008014207713785,-0.8319832644560485,-0.2054877073650841,-0.001290189600973,-0.8480482505293147,-0.5978560671595206,0.0588522412196225,-0.8340072872229086,-0.2533300978606981,-0.0256828893986923,-0.6885196910000142,-0.1316664474695702,-0.1261657231015734,-0.5233136179437831,-0.127117644625318,-0.186056158513451,-0.9680222309077784,-0.3413084029052568,0.0274737740656899,-0.952756851144178,0.0123392528898512,-0.0228008383143459,-0.7824990568350285,0.1164220612307021,-0.0714789129163797,-0.6190731111847942,0.0798797441506791,-0.0956225758511386,-1.0,-0.0115402640367954,-0.0115031129222301,-0.9855518240594436,0.3213009563785429,-0.0596113582853625,-0.8113750326480182,0.3940719225808204,-0.063275842667415,-0.6810379692593053,0.3222740679955568,-0.0609155761854913,-0.9733845328354164,0.3389682423541891,-0.05340407181112,-0.926263331660026,0.6581926921540406,-0.1089019643159377,-0.756369528022342,0.6902794423378883,-0.0960192048930867,-0.6501601991174075,0.6038423089913414,-0.0660908900618407,0.8569848393071537,0.5697656820319058,0.6314871079681716,0.7558994628237631,0.8897762777201625
rachel,rachel_me_002,me,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1732563994332198,-0.4178494083967692,-0.0169814365821084,-0.5038382016364319,-0.5146892019790512,-0.0306360913510872,-0.7492081135073095,-0.3881354362274569,-0.0416250037783607,-0.8611930267194986,-0.1412617172438792,-0.0548184763596815,-0.891053789949684,-0.6133154876427888,-0.0036626248319087,-0.8165890565020587,-0.3278126433256059,-0.0948048481077227,-0.6684005960101677,-0.2285709890224004,-0.2071077218151681,-0.5252690555149049,-0.2185058657131016,-0.280054926551199,-0.995246918269109,-0.3037241661354304,-0.0234617158100355,-0.9186030747278676,-0.0377945316163266,-0.0628901868777739,-0.7526689210953177,0.0327382526286977,-0.1103354244773746,-0.6038349645409846,0.0049614096557108,-0.1462454597456898,-1.0,0.0561767466934352,-0.0472005401186032,-0.9250093186683296,0.278185085579509,-0.0864718112410516,-0.7741125951537796,0.2926186852200311,-0.0919948048748707,-0.6499863304830868,0.224621091567815,-0.0986184510238008,-0.9513422888700646,0.4127719761121586,-0.0741693962556714,-0.8732247656390972,0.6098809614237579,-0.117304654603131,-0.7149532335859229,0.5957710713279559,-0.098976985385569,-0.6108693973009034,0.5286048663480211,-0.071654257225627,0.8744217331353206,0.6341002727630306,0.6213123324739435,0.694739133397795,0.8109986793232986
rachel,rachel_me_002,me,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919927867286188,-0.3669708555284701,-0.006096618171308,-0.5255404623304021,-0.4373515453191758,-0.0150644887651376,-0.7439915927566939,-0.2697505173414843,-0.0265161526298275,-0.8617807547422841,-0.0358259557260131,-0.0363497326537564,-0.8702522698290031,-0.5661861836065554,0.0309749575670758,-0.8726247637316814,-0.2354948942559259,-0.0513129969278855,-0.7127326414434948,-0.1178361298252889,-0.1487824510302636,-0.5520667857960601,-0.1348817476485952,-0.2079697795551614,-0.9827757807862602,-0.282184634903841,0.0067456242324935,-0.941931991186114,0.007332544974024,-0.0249823253179052,-0.7675027045132695,0.1026160777713265,-0.0656445080300631,-0.6114946989685924,0.0595885926241333,-0.0913953793298393,-1.0,0.0483676049213644,-0.0223710886909933,-0.9612197053571456,0.2972711994133964,-0.055676448285426,-0.7877396634445286,0.3577472370086801,-0.0562511476989769,-0.6481574238387124,0.2845324088908884,-0.0551141764232098,-0.9704232389454854,0.3715872997725459,-0.0548346047992628,-0.929509615583682,0.5965756118874366,-0.098556478170259,-0.7607096716978905,0.6351535122210628,-0.079256857883613,-0.6371280154820832,0.5791666113043556,-0.0454049370920937,0.8632907224173458,0.6051629954286322,0.621151899780126,0.7100030353662558,0.8622225235252471
